User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Netflix User Age Range
320,Basic,15,2/8/22,27-06-23,Italy,30,Female,Laptop,1 Month,25-34
321,Premium,12,22-06-22,27-06-23,United States,33,Female,Smartphone,1 Month,25-34
322,Basic,15,4/6/22,27-06-23,Canada,44,Male,Smartphone,1 Month,35-44
323,Standard,14,31-05-22,26-06-23,United Kingdom,40,Male,Smartphone,1 Month,35-44
324,Standard,15,22-05-22,27-06-23,Australia,32,Male,Tablet,1 Month,25-34
325,Basic,13,29-05-22,27-06-23,Germany,32,Male,Tablet,1 Month,25-34
326,Premium,11,11/6/22,27-06-23,France,30,Male,Smartphone,1 Month,25-34
327,Basic,12,6/7/22,26-06-23,Brazil,32,Female,Smartphone,1 Month,25-34
328,Standard,12,26-07-22,27-06-23,Mexico,45,Female,Tablet,1 Month,35-44
329,Premium,11,22-07-22,25-06-23,Spain,35,Female,Smart TV,1 Month,25-34
330,Basic,10,6/7/22,26-06-23,Italy,40,Female,Smart TV,1 Month,35-44
331,Premium,14,8/7/22,26-06-23,United States,29,Female,Tablet,1 Month,25-34
332,Basic,14,22-07-22,26-06-23,Canada,31,Male,Tablet,1 Month,25-34
333,Standard,15,24-07-22,27-06-23,United Kingdom,43,Female,Smart TV,1 Month,35-44
334,Standard,11,28-07-22,28-06-23,Australia,34,Male,Smart TV,1 Month,25-34
335,Basic,10,11/8/22,25-06-23,Germany,47,Female,Tablet,1 Month,45+
336,Premium,12,2/9/22,26-06-23,France,35,Male,Laptop,1 Month,25-34
337,Basic,13,11/10/22,27-06-23,Brazil,36,Male,Laptop,1 Month,35-44
338,Standard,12,15-10-22,27-06-23,Mexico,33,Male,Tablet,1 Month,25-34
339,Premium,13,5/10/22,25-06-23,Spain,30,Female,Laptop,1 Month,25-34
340,Basic,14,13-09-22,25-06-23,Italy,44,Female,Smartphone,1 Month,35-44
341,Premium,13,24-08-22,26-06-23,United States,44,Female,Laptop,1 Month,35-44
342,Basic,11,9/8/22,26-06-23,Canada,41,Female,Laptop,1 Month,35-44
343,Standard,13,6/8/22,25-06-23,United Kingdom,46,Male,Smart TV,1 Month,45+
344,Standard,13,7/8/22,26-06-23,Australia,42,Female,Smartphone,1 Month,35-44
345,Basic,10,8/8/22,25-06-23,Germany,48,Female,Smart TV,1 Month,45+
346,Premium,15,31-08-22,26-06-23,France,37,Male,Tablet,1 Month,35-44
347,Basic,14,21-09-22,28-06-23,Brazil,29,Male,Smartphone,1 Month,25-34
348,Standard,14,5/10/22,26-06-23,Mexico,30,Male,Smart TV,1 Month,25-34
349,Premium,14,2/11/22,26-06-23,Spain,28,Male,Smartphone,1 Month,25-34
350,Basic,10,2/11/22,28-06-23,Italy,44,Female,Smartphone,1 Month,35-44
351,Premium,11,2/11/22,28-06-23,United States,34,Female,Smart TV,1 Month,25-34
352,Basic,10,20-09-22,26-06-23,Canada,38,Male,Laptop,1 Month,35-44
353,Standard,14,10/8/22,26-06-23,United Kingdom,34,Female,Smartphone,1 Month,25-34
354,Standard,10,16-08-22,28-06-23,Australia,40,Female,Laptop,1 Month,35-44
355,Basic,15,12/10/22,27-06-23,Germany,32,Female,Tablet,1 Month,25-34
356,Premium,11,14-10-22,30-06-23,France,38,Male,Smart TV,1 Month,35-44
357,Basic,15,18-10-22,26-06-23,Brazil,39,Male,Smartphone,1 Month,35-44
358,Standard,12,11/11/22,28-06-23,Mexico,34,Female,Smart TV,1 Month,25-34
359,Premium,11,20-11-22,26-06-23,Spain,41,Male,Smartphone,1 Month,35-44
360,Basic,15,21-11-22,30-06-23,Italy,43,Female,Tablet,1 Month,35-44
361,Premium,12,25-11-22,28-06-23,United States,36,Female,Laptop,1 Month,35-44
362,Basic,11,8/12/22,27-06-23,Canada,31,Male,Laptop,1 Month,25-34
363,Standard,12,1/11/22,25-06-23,United Kingdom,47,Female,Smart TV,1 Month,45+
364,Standard,14,12/10/22,29-06-23,Australia,48,Male,Smart TV,1 Month,45+
365,Basic,11,13-10-22,27-06-23,Germany,36,Male,Laptop,1 Month,35-44
366,Premium,12,17-10-22,29-06-23,France,41,Male,Smart TV,1 Month,35-44
367,Basic,13,23-10-22,25-06-23,Brazil,32,Male,Laptop,1 Month,25-34
368,Standard,13,24-10-22,28-06-23,Mexico,28,Male,Smartphone,1 Month,25-34
369,Premium,12,25-10-22,27-06-23,Spain,46,Female,Smartphone,1 Month,45+
370,Basic,11,22-10-22,29-06-23,Italy,46,Female,Smartphone,1 Month,45+
371,Basic,11,30-09-22,25-06-23,United States,47,Male,Tablet,1 Month,45+
372,Basic,11,6/9/22,27-06-23,Canada,31,Female,Tablet,1 Month,25-34
373,Standard,10,18-06-22,26-06-23,United Kingdom,44,Female,Tablet,1 Month,35-44
374,Premium,10,12/6/22,28-06-23,Australia,39,Female,Laptop,1 Month,35-44
375,Basic,14,17-06-22,28-06-23,Germany,44,Female,Laptop,1 Month,35-44
376,Basic,12,20-06-22,27-06-23,France,39,Female,Smartphone,1 Month,35-44
377,Premium,12,27-08-22,28-06-23,Brazil,37,Male,Laptop,1 Month,35-44
378,Standard,14,13-08-22,27-06-23,Mexico,47,Female,Laptop,1 Month,45+
379,Standard,10,12/8/22,28-06-23,Spain,46,Female,Smart TV,1 Month,45+
380,Basic,15,5/8/22,27-06-23,Italy,27,Female,Smart TV,1 Month,25-34
381,Premium,10,14-07-22,27-06-23,United States,43,Female,Laptop,1 Month,35-44
382,Standard,10,7/6/22,26-06-23,Canada,51,Male,Smart TV,1 Month,45+
383,Basic,10,1/6/22,27-06-23,United Kingdom,49,Male,Smart TV,1 Month,45+
384,Standard,10,19-05-22,28-06-23,Australia,35,Female,Smartphone,1 Month,25-34
385,Premium,15,22-05-22,27-06-23,Germany,44,Male,Smartphone,1 Month,35-44
386,Basic,14,11/7/22,26-06-23,France,48,Male,Tablet,1 Month,45+
387,Premium,11,19-07-22,28-06-23,Brazil,39,Female,Tablet,1 Month,35-44
388,Standard,12,21-07-22,28-06-23,Mexico,38,Male,Laptop,1 Month,35-44
389,Basic,14,2/8/22,26-06-23,Spain,45,Male,Smart TV,1 Month,35-44
390,Standard,13,3/7/22,28-06-23,Italy,43,Female,Laptop,1 Month,35-44
391,Premium,13,23-06-22,27-06-23,United States,42,Male,Laptop,1 Month,35-44
392,Basic,15,3/6/22,28-06-23,Canada,28,Male,Smart TV,1 Month,25-34
393,Standard,10,3/6/22,26-06-23,United Kingdom,40,Male,Tablet,1 Month,35-44
394,Premium,14,30-05-22,27-06-23,Australia,41,Female,Tablet,1 Month,35-44
395,Basic,12,5/6/22,26-06-23,Germany,45,Female,Laptop,1 Month,35-44
396,Premium,14,10/6/22,27-06-23,France,30,Female,Smartphone,1 Month,25-34
397,Basic,11,14-07-22,26-06-23,Brazil,31,Female,Smartphone,1 Month,25-34
398,Standard,13,15-07-22,27-06-23,Mexico,51,Female,Tablet,1 Month,45+
399,Standard,12,14-07-22,25-06-23,Spain,44,Female,Smartphone,1 Month,35-44
400,Basic,14,13-07-22,27-06-23,Italy,49,Male,Laptop,1 Month,45+
401,Premium,12,17-07-22,26-06-23,United States,47,Female,Laptop,1 Month,45+
402,Basic,14,21-07-22,26-06-23,Canada,42,Male,Smartphone,1 Month,35-44
403,Standard,13,23-07-22,28-06-23,United Kingdom,28,Male,Smartphone,1 Month,25-34
404,Premium,13,1/8/22,28-06-23,Australia,28,Male,Smartphone,1 Month,25-34
405,Basic,13,6/8/22,26-06-23,Germany,49,Female,Tablet,1 Month,45+
406,Premium,12,19-08-22,26-06-23,France,32,Female,Smartphone,1 Month,25-34
407,Basic,12,26-08-22,27-06-23,Brazil,37,Female,Tablet,1 Month,35-44
408,Standard,13,27-09-22,27-06-23,Mexico,37,Female,Tablet,1 Month,35-44
409,Standard,14,15-09-22,25-06-23,Spain,37,Male,Smartphone,1 Month,35-44
410,Basic,15,2/9/22,25-06-23,Italy,37,Male,Smart TV,1 Month,35-44
411,Premium,14,3/9/22,26-06-23,United States,48,Female,Tablet,1 Month,45+
412,Basic,12,3/9/22,26-06-23,Canada,47,Male,Laptop,1 Month,45+
413,Standard,13,24-08-22,26-06-23,United Kingdom,41,Female,Smartphone,1 Month,35-44
414,Premium,14,21-08-22,27-06-23,Australia,47,Female,Laptop,1 Month,45+
415,Basic,13,23-08-22,25-06-23,Germany,39,Female,Smartphone,1 Month,35-44
416,Premium,10,2/9/22,26-06-23,France,28,Male,Tablet,1 Month,25-34
417,Basic,14,21-09-22,29-06-23,Brazil,31,Male,Smart TV,1 Month,25-34
418,Standard,14,21-10-22,27-06-23,Mexico,47,Female,Smart TV,1 Month,45+
419,Standard,11,30-10-22,27-06-23,Spain,27,Female,Laptop,1 Month,25-34
420,Basic,10,2/11/22,28-06-23,Italy,28,Male,Laptop,1 Month,25-34
421,Premium,14,16-10-22,28-06-23,United States,33,Male,Tablet,1 Month,25-34
422,Basic,14,15-09-22,29-06-23,Canada,29,Female,Tablet,1 Month,25-34
423,Standard,15,12/9/22,27-06-23,United Kingdom,41,Male,Smartphone,1 Month,35-44
424,Premium,12,18-09-22,29-06-23,Australia,28,Female,Tablet,1 Month,25-34
425,Basic,13,4/10/22,27-06-23,Germany,38,Male,Tablet,1 Month,35-44
426,Premium,15,5/10/22,30-06-23,France,35,Male,Laptop,1 Month,25-34
427,Basic,11,6/11/22,26-06-23,Brazil,51,Male,Smart TV,1 Month,45+
428,Standard,12,17-11-22,28-06-23,Mexico,45,Male,Smartphone,1 Month,35-44
429,Standard,14,18-11-22,26-06-23,Spain,51,Male,Laptop,1 Month,45+
430,Basic,14,22-11-22,30-06-23,Italy,46,Female,Smart TV,1 Month,45+
431,Premium,15,4/12/22,28-06-23,United States,28,Male,Smart TV,1 Month,25-34
432,Basic,12,19-11-22,30-06-23,Canada,46,Female,Smart TV,1 Month,45+
433,Standard,11,6/11/22,25-06-23,United Kingdom,46,Female,Smartphone,1 Month,45+
434,Premium,12,15-10-22,29-06-23,Australia,32,Female,Laptop,1 Month,25-34
435,Basic,11,17-10-22,28-06-23,Germany,39,Female,Smart TV,1 Month,35-44
436,Premium,11,19-10-22,29-06-23,France,41,Female,Smartphone,1 Month,35-44
437,Basic,13,23-10-22,25-06-23,Brazil,47,Male,Smart TV,1 Month,45+
438,Standard,12,24-10-22,28-06-23,Mexico,35,Male,Smart TV,1 Month,25-34
439,Standard,12,23-10-22,27-06-23,Spain,37,Female,Smart TV,1 Month,35-44
440,Basic,11,10/10/22,29-06-23,Italy,47,Male,Tablet,1 Month,45+
441,Premium,13,5/10/22,28-06-23,United States,48,Female,Laptop,1 Month,45+
442,Basic,12,1/7/22,27-06-23,Canada,30,Female,Laptop,1 Month,25-34
443,Standard,10,1/7/22,27-06-23,United Kingdom,36,Male,Smart TV,1 Month,35-44
444,Premium,10,25-06-22,28-06-23,Australia,50,Female,Smartphone,1 Month,45+
445,Basic,12,24-06-22,28-06-23,Germany,41,Male,Tablet,1 Month,35-44
446,Basic,14,28-06-22,28-06-23,France,46,Female,Smartphone,1 Month,45+
447,Basic,15,11/8/22,28-06-23,Brazil,36,Female,Laptop,1 Month,35-44
448,Standard,14,12/8/22,27-06-23,Mexico,48,Male,Tablet,1 Month,45+
449,Premium,10,7/8/22,28-06-23,Spain,37,Female,Laptop,1 Month,35-44
450,Basic,14,6/8/22,27-06-23,Italy,49,Male,Laptop,1 Month,45+
451,Basic,12,18-07-22,28-06-23,United States,31,Female,Laptop,1 Month,25-34
452,Premium,12,16-06-22,26-06-23,Canada,42,Female,Laptop,1 Month,35-44
453,Standard,11,30-05-22,28-06-23,United Kingdom,45,Female,Tablet,1 Month,35-44
454,Standard,15,28-05-22,28-06-23,Australia,51,Female,Tablet,1 Month,45+
455,Basic,11,31-05-22,27-06-23,Germany,31,Female,Smart TV,1 Month,25-34
456,Premium,14,4/6/22,27-06-23,France,41,Male,Tablet,1 Month,35-44
457,Standard,14,29-06-22,28-06-23,Brazil,40,Male,Smart TV,1 Month,35-44
458,Basic,10,24-07-22,28-06-23,Mexico,27,Male,Tablet,1 Month,25-34
459,Standard,10,19-07-22,27-06-23,Spain,46,Female,Tablet,1 Month,45+
460,Premium,10,30-06-22,28-06-23,Italy,30,Female,Smart TV,1 Month,25-34
461,Basic,11,16-06-22,27-06-23,United States,37,Male,Smart TV,1 Month,35-44
462,Premium,15,10/6/22,28-06-23,Canada,45,Male,Smartphone,1 Month,35-44
463,Standard,11,1/6/22,26-06-23,United Kingdom,40,Male,Smart TV,1 Month,35-44
464,Basic,13,3/6/22,28-06-23,Australia,45,Male,Laptop,1 Month,35-44
465,Standard,11,5/6/22,26-06-23,Germany,34,Male,Laptop,1 Month,25-34
466,Premium,10,7/6/22,27-06-23,France,33,Male,Laptop,1 Month,25-34
467,Basic,10,22-06-22,26-06-23,Brazil,47,Female,Laptop,1 Month,45+
468,Standard,11,28-06-22,27-06-23,Mexico,32,Male,Smart TV,1 Month,25-34
469,Premium,12,29-06-22,29-06-23,Spain,41,Female,Tablet,1 Month,35-44
470,Basic,15,3/7/22,28-06-23,Italy,31,Female,Tablet,1 Month,25-34
471,Premium,15,8/7/22,27-06-23,United States,43,Male,Tablet,1 Month,35-44
472,Basic,10,13-07-22,27-06-23,Canada,32,Female,Tablet,1 Month,25-34
473,Standard,10,27-07-22,28-06-23,United Kingdom,46,Female,Smartphone,1 Month,45+
474,Standard,14,30-07-22,28-06-23,Australia,38,Male,Smartphone,1 Month,35-44
475,Basic,11,13-08-22,26-06-23,Germany,31,Female,Smart TV,1 Month,25-34
476,Premium,14,18-08-22,26-06-23,France,31,Female,Laptop,1 Month,25-34
477,Basic,10,24-08-22,27-06-23,Brazil,50,Male,Laptop,1 Month,45+
478,Standard,10,8/9/22,27-06-23,Mexico,32,Male,Laptop,1 Month,25-34
479,Premium,13,4/9/22,27-06-23,Spain,38,Female,Smartphone,1 Month,35-44
480,Basic,15,4/9/22,27-06-23,Italy,37,Female,Laptop,1 Month,35-44
481,Premium,12,4/9/22,26-06-23,United States,36,Male,Smart TV,1 Month,35-44
482,Basic,11,27-08-22,27-06-23,Canada,30,Male,Smart TV,1 Month,25-34
483,Standard,14,25-08-22,27-06-23,United Kingdom,28,Male,Smart TV,1 Month,25-34
484,Standard,13,25-08-22,28-06-23,Australia,40,Male,Smartphone,1 Month,35-44
485,Basic,14,1/9/22,28-06-23,Germany,28,Female,Tablet,1 Month,25-34
486,Premium,15,13-09-22,26-06-23,France,37,Female,Laptop,1 Month,35-44
487,Basic,15,5/10/22,29-06-23,Brazil,30,Male,Smart TV,1 Month,25-34
488,Standard,11,8/10/22,28-06-23,Mexico,33,Female,Smart TV,1 Month,25-34
489,Premium,11,26-10-22,28-06-23,Spain,49,Male,Tablet,1 Month,45+
490,Basic,12,18-10-22,29-06-23,Italy,36,Female,Smart TV,1 Month,35-44
491,Premium,12,7/10/22,28-06-23,United States,28,Female,Smartphone,1 Month,25-34
492,Basic,10,17-09-22,30-06-23,Canada,51,Male,Tablet,1 Month,45+
493,Standard,11,18-09-22,27-06-23,United Kingdom,35,Female,Smartphone,1 Month,25-34
494,Standard,14,27-09-22,29-06-23,Australia,31,Male,Smart TV,1 Month,25-34
495,Basic,13,30-09-22,27-06-23,Germany,39,Male,Smartphone,1 Month,35-44
496,Premium,10,30-10-22,30-06-23,France,51,Female,Laptop,1 Month,45+
497,Basic,11,9/11/22,29-06-23,Brazil,44,Male,Smartphone,1 Month,35-44
498,Standard,11,17-11-22,28-06-23,Mexico,41,Female,Smartphone,1 Month,35-44
499,Premium,10,18-11-22,26-06-23,Spain,28,Female,Laptop,1 Month,25-34
500,Basic,15,22-11-22,30-06-23,Italy,38,Male,Laptop,1 Month,35-44
501,Premium,14,22-11-22,28-06-23,Spain,43,Male,Smartphone,1 Month,35-44
502,Basic,13,21-11-22,30-06-23,Spain,38,Male,Smartphone,1 Month,35-44
503,Standard,14,10/11/22,26-06-23,United States,30,Male,Tablet,1 Month,25-34
504,Standard,12,21-10-22,29-06-23,Canada,32,Female,Laptop,1 Month,25-34
505,Basic,11,21-10-22,28-06-23,United States,35,Male,Smartphone,1 Month,25-34
506,Premium,14,23-10-22,29-06-23,United States,27,Male,Smart TV,1 Month,25-34
507,Basic,15,24-10-22,26-06-23,Canada,49,Female,Tablet,1 Month,45+
508,Standard,12,23-10-22,28-06-23,United Kingdom,42,Female,Tablet,1 Month,35-44
509,Premium,10,21-10-22,28-06-23,Australia,40,Male,Smartphone,1 Month,35-44
510,Basic,15,6/10/22,29-06-23,Germany,43,Female,Tablet,1 Month,35-44
511,Premium,11,26-07-22,28-06-23,France,44,Female,Smart TV,1 Month,35-44
512,Basic,15,13-07-22,28-06-23,Brazil,32,Male,Tablet,1 Month,25-34
513,Standard,10,6/7/22,28-06-23,Mexico,50,Male,Tablet,1 Month,45+
514,Standard,14,7/7/22,28-06-23,Spain,35,Male,Tablet,1 Month,25-34
515,Basic,15,1/7/22,29-06-23,Italy,44,Female,Laptop,1 Month,35-44
516,Premium,14,31-07-22,28-06-23,Spain,42,Female,Smart TV,1 Month,35-44
517,Basic,12,6/8/22,28-06-23,Spain,34,Female,Smart TV,1 Month,25-34
518,Standard,15,7/8/22,27-06-23,United States,37,Female,Tablet,1 Month,35-44
519,Premium,10,6/8/22,28-06-23,Canada,43,Male,Smartphone,1 Month,35-44
520,Basic,13,3/8/22,28-06-23,United States,32,Male,Smart TV,1 Month,25-34
521,Basic,15,18-06-22,28-06-23,United States,33,Female,Smart TV,1 Month,25-34
522,Basic,14,17-06-22,27-06-23,Canada,32,Female,Tablet,1 Month,25-34
523,Standard,13,7/6/22,29-06-23,United Kingdom,41,Male,Smartphone,1 Month,35-44
524,Premium,15,6/6/22,28-06-23,Australia,31,Male,Tablet,1 Month,25-34
525,Basic,14,4/6/22,27-06-23,Germany,44,Male,Tablet,1 Month,35-44
526,Basic,11,20-06-22,28-06-23,France,49,Male,Laptop,1 Month,45+
527,Premium,10,10/7/22,28-06-23,Brazil,48,Female,Tablet,1 Month,45+
528,Standard,13,13-07-22,29-06-23,Mexico,42,Female,Smartphone,1 Month,35-44
529,Standard,11,7/7/22,27-06-23,Spain,50,Female,Laptop,1 Month,45+
530,Basic,14,22-06-22,28-06-23,Italy,49,Female,Smart TV,1 Month,45+
531,Premium,14,15-06-22,27-06-23,Spain,30,Female,Laptop,1 Month,25-34
532,Standard,11,3/6/22,28-06-23,Spain,38,Male,Laptop,1 Month,35-44
533,Basic,14,4/6/22,27-06-23,United States,38,Male,Smartphone,1 Month,35-44
534,Standard,11,5/6/22,28-06-23,Canada,39,Female,Smart TV,1 Month,35-44
535,Premium,15,7/6/22,29-06-23,United States,42,Female,Laptop,1 Month,35-44
536,Basic,10,14-06-22,29-06-23,United States,28,Male,Smart TV,1 Month,25-34
537,Premium,10,17-06-22,27-06-23,Canada,38,Male,Smartphone,1 Month,35-44
538,Standard,14,19-06-22,28-06-23,United Kingdom,40,Female,Tablet,1 Month,35-44
539,Basic,12,2/7/22,29-06-23,Australia,30,Female,Tablet,1 Month,25-34
540,Standard,10,3/7/22,29-06-23,Germany,40,Male,Smartphone,1 Month,35-44
541,Premium,10,13-07-22,27-06-23,France,31,Male,Smart TV,1 Month,25-34
542,Basic,14,26-07-22,27-06-23,Brazil,41,Male,Smartphone,1 Month,35-44
543,Standard,11,27-07-22,28-06-23,Mexico,37,Male,Smartphone,1 Month,35-44
544,Premium,14,8/8/22,28-06-23,Spain,49,Male,Tablet,1 Month,45+
545,Basic,14,17-08-22,27-06-23,Italy,29,Male,Smart TV,1 Month,25-34
546,Premium,10,20-08-22,26-06-23,Spain,31,Male,Smart TV,1 Month,25-34
547,Basic,10,5/9/22,27-06-23,Spain,39,Male,Tablet,1 Month,35-44
548,Standard,12,5/9/22,27-06-23,United States,51,Female,Smartphone,1 Month,45+
549,Standard,10,5/9/22,27-06-23,Canada,38,Female,Smartphone,1 Month,35-44
550,Basic,11,6/9/22,27-06-23,United States,29,Female,Tablet,1 Month,25-34
551,Premium,13,3/9/22,28-06-23,United States,41,Female,Laptop,1 Month,35-44
552,Basic,13,29-08-22,27-06-23,Canada,48,Female,Tablet,1 Month,45+
553,Standard,14,27-08-22,28-06-23,United Kingdom,39,Male,Smart TV,1 Month,35-44
554,Premium,12,29-08-22,29-06-23,Australia,37,Male,Smartphone,1 Month,35-44
555,Basic,11,13-09-22,28-06-23,Germany,37,Female,Smartphone,1 Month,35-44
556,Premium,14,24-09-22,27-06-23,France,34,Male,Smartphone,1 Month,25-34
557,Basic,15,5/10/22,29-06-23,Brazil,37,Male,Smartphone,1 Month,35-44
558,Standard,14,18-10-22,30-06-23,Mexico,37,Female,Smart TV,1 Month,35-44
559,Standard,13,19-10-22,28-06-23,Spain,51,Female,Tablet,1 Month,45+
560,Basic,15,14-10-22,29-06-23,Italy,45,Male,Laptop,1 Month,35-44
561,Premium,14,30-09-22,28-06-23,Spain,29,Female,Laptop,1 Month,25-34
562,Basic,14,19-09-22,30-06-23,Spain,37,Male,Laptop,1 Month,35-44
563,Standard,10,24-09-22,29-06-23,United States,34,Male,Tablet,1 Month,25-34
564,Premium,14,28-09-22,29-06-23,Canada,35,Male,Smartphone,1 Month,25-34
565,Basic,12,29-09-22,27-06-23,United States,29,Male,Laptop,1 Month,25-34
566,Premium,11,11/10/22,1/7/23,United States,45,Male,Tablet,1 Month,35-44
567,Basic,14,8/11/22,29-06-23,Canada,36,Male,Smart TV,1 Month,35-44
568,Standard,11,16-11-22,28-06-23,United Kingdom,27,Female,Laptop,1 Month,25-34
569,Standard,10,17-11-22,26-06-23,Australia,31,Female,Laptop,1 Month,25-34
570,Basic,10,20-11-22,30-06-23,Germany,41,Female,Laptop,1 Month,35-44
571,Premium,13,21-11-22,29-06-23,France,37,Male,Smart TV,1 Month,35-44
572,Basic,12,21-11-22,30-06-23,Brazil,49,Female,Tablet,1 Month,45+
573,Standard,12,18-11-22,27-06-23,Mexico,37,Female,Smart TV,1 Month,35-44
574,Premium,14,26-10-22,29-06-23,Spain,36,Female,Smartphone,1 Month,35-44
575,Basic,13,25-10-22,28-06-23,Italy,38,Female,Smart TV,1 Month,35-44
576,Premium,15,26-10-22,30-06-23,Spain,49,Female,Tablet,1 Month,45+
577,Basic,15,23-10-22,26-06-23,Spain,31,Male,Laptop,1 Month,25-34
578,Standard,13,23-10-22,28-06-23,United States,29,Female,Laptop,1 Month,25-34
579,Standard,12,16-10-22,28-06-23,Canada,35,Female,Tablet,1 Month,25-34
580,Basic,14,9/8/22,29-06-23,United States,46,Female,Tablet,1 Month,45+
581,Premium,10,2/8/22,29-06-23,United States,29,Female,Laptop,1 Month,25-34
582,Basic,12,16-07-22,28-06-23,Canada,43,Female,Laptop,1 Month,35-44
583,Standard,15,17-07-22,28-06-23,United Kingdom,38,Female,Tablet,1 Month,35-44
584,Premium,14,14-07-22,28-06-23,Australia,48,Female,Smart TV,1 Month,45+
585,Basic,14,16-07-22,29-06-23,Germany,41,Male,Laptop,1 Month,35-44
586,Premium,15,6/8/22,29-06-23,France,51,Female,Laptop,1 Month,45+
587,Basic,14,7/8/22,28-06-23,Brazil,39,Male,Smart TV,1 Month,35-44
588,Standard,11,7/8/22,27-06-23,Mexico,31,Male,Smartphone,1 Month,25-34
589,Standard,15,4/8/22,29-06-23,Spain,28,Male,Laptop,1 Month,25-34
590,Basic,15,29-07-22,29-06-23,Italy,47,Male,Laptop,1 Month,45+
591,Premium,14,19-06-22,28-06-23,Spain,35,Female,Smart TV,1 Month,25-34
592,Basic,15,9/6/22,29-06-23,Spain,33,Male,Smartphone,1 Month,25-34
593,Standard,11,6/6/22,29-06-23,United States,41,Male,Smartphone,1 Month,35-44
594,Premium,12,6/6/22,30-06-23,Canada,38,Female,Smart TV,1 Month,35-44
595,Basic,10,11/6/22,28-06-23,United States,49,Male,Laptop,1 Month,45+
596,Basic,14,18-06-22,28-06-23,United States,29,Female,Smart TV,1 Month,25-34
597,Basic,13,27-06-22,28-06-23,Canada,50,Male,Laptop,1 Month,45+
598,Standard,12,5/7/22,29-06-23,United Kingdom,29,Female,Tablet,1 Month,25-34
599,Premium,15,6/7/22,27-06-23,Australia,44,Male,Smart TV,1 Month,35-44
600,Basic,14,16-06-22,29-06-23,Germany,36,Female,Smart TV,1 Month,35-44
601,Basic,14,5/6/22,30-06-23,France,46,Female,Smart TV,1 Month,45+
602,Premium,14,5/6/22,29-06-23,Brazil,30,Male,Smartphone,1 Month,25-34
603,Standard,15,6/6/22,27-06-23,Mexico,46,Female,Tablet,1 Month,45+
604,Standard,15,7/6/22,28-06-23,Spain,33,Male,Smartphone,1 Month,25-34
605,Basic,15,10/6/22,29-06-23,Italy,46,Female,Tablet,1 Month,45+
606,Premium,14,13-06-22,29-06-23,Spain,50,Male,Tablet,1 Month,45+
607,Standard,14,14-06-22,27-06-23,Spain,27,Female,Smart TV,1 Month,25-34
608,Basic,12,22-06-22,28-06-23,United States,48,Female,Smart TV,1 Month,45+
609,Standard,14,3/7/22,29-06-23,Canada,50,Female,Smartphone,1 Month,45+
610,Premium,13,5/7/22,29-06-23,United States,28,Female,Tablet,1 Month,25-34
611,Basic,15,11/7/22,28-06-23,United States,29,Female,Smartphone,1 Month,25-34
612,Premium,11,17-07-22,27-06-23,Canada,36,Male,Smart TV,1 Month,35-44
613,Standard,12,27-07-22,28-06-23,United Kingdom,51,Male,Laptop,1 Month,45+
614,Basic,15,14-08-22,28-06-23,Australia,51,Male,Smartphone,1 Month,45+
615,Standard,13,15-08-22,27-06-23,Germany,43,Male,Smart TV,1 Month,35-44
616,Premium,14,2/9/22,27-06-23,France,38,Female,Laptop,1 Month,35-44
617,Basic,11,5/9/22,28-06-23,Brazil,45,Female,Smartphone,1 Month,35-44
618,Standard,10,6/9/22,28-06-23,Mexico,28,Female,Smart TV,1 Month,25-34
619,Premium,11,6/9/22,29-06-23,Spain,27,Male,Smartphone,1 Month,25-34
